0.7222222222222222,0.8333333333333334,0.8333333333333334,0.8055555555555556,0.8888888888888888,0.8055555555555556
0.75,0.8333333333333334,0.9166666666666666,0.9027777777777778,0.8101851851851852,0.8125
0.8333333333333334,0.8055555555555556,0.7777777777777778,0.8611111111111112,0.8518518518518519,0.8055555555555556
0.6111111111111112,0.7870370370370371,0.8101851851851852,0.9166666666666666,0.8703703703703703,0.8425925925925926
0.7222222222222222,0.7777777777777778,0.8194444444444444,0.8333333333333334,0.8148148148148148,0.8287037037037037
0.75,0.8611111111111112,0.7777777777777778,0.8240740740740741,0.8333333333333334,0.9722222222222222
0.75,0.7870370370370371,0.8518518518518519,0.8611111111111112,0.8888888888888888,0.9722222222222222
0.75,0.8333333333333334,0.8981481481481481,0.9166666666666666,0.7731481481481481,0.8611111111111112
0.75,0.8055555555555556,0.8425925925925926,0.7870370370370371,0.8888888888888888,0.8333333333333334
0.7777777777777778,0.8333333333333334,0.7361111111111112,0.7777777777777778,0.8680555555555556,0.8888888888888888
0.7222222222222222,0.7777777777777778,0.8148148148148148,0.8611111111111112,0.9444444444444444,0.8842592592592593
0.6203703703703703,0.8263888888888888,0.8518518518518519,0.8888888888888888,0.8240740740740741,0.7870370370370371
0.7777777777777778,0.7777777777777778,0.8333333333333334,0.8611111111111112,0.8425925925925926,0.8333333333333334
0.8194444444444444,0.8055555555555556,0.7222222222222222,0.875,0.7893518518518519,0.8888888888888888
0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8194444444444444,0.8009259259259259,0.9097222222222222
0.7777777777777778,0.75,0.8611111111111112,0.9166666666666666,0.8078703703703703,0.9027777777777778
0.75,0.7037037037037037,0.8611111111111112,0.8703703703703703,0.7638888888888888,0.8333333333333334
0.7407407407407407,0.8055555555555556,0.7592592592592593,0.8055555555555556,0.8796296296296297,0.8333333333333334
0.7638888888888888,0.8333333333333334,0.7777777777777778,0.8055555555555556,0.7685185185185185,0.8055555555555556
0.6851851851851852,0.8055555555555556,0.8148148148148148,0.75,0.8287037037037037,0.8055555555555556
0.75,0.7777777777777778,0.8611111111111112,0.8333333333333334,0.8611111111111112,0.8888888888888888
0.7916666666666666,0.8333333333333334,0.7777777777777778,0.8611111111111112,0.8888888888888888,0.8194444444444444
0.75,0.8888888888888888,0.8055555555555556,0.9166666666666666,0.7962962962962963,0.9074074074074074
0.7777777777777778,0.8055555555555556,0.75,0.9166666666666666,0.7777777777777778,0.9444444444444444
0.7037037037037037,0.7962962962962963,0.8055555555555556,0.8611111111111112,0.8611111111111112,0.8981481481481481
0.8148148148148148,0.8055555555555556,0.7407407407407407,0.8541666666666666,0.8888888888888888,0.9722222222222222
0.7777777777777778,0.8333333333333334,0.8796296296296297,0.8194444444444444,0.8611111111111112,0.8055555555555556
0.7685185185185185,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.8842592592592593,0.875
0.7777777777777778,0.75,0.7962962962962963,0.8240740740740741,0.9305555555555556,0.8888888888888888
0.7222222222222222,0.8472222222222222,0.8611111111111112,0.7777777777777778,0.8888888888888888,0.9166666666666666
0.8055555555555556,0.8611111111111112,0.8333333333333334,0.8055555555555556,0.8611111111111112,0.8055555555555556
0.75,0.7638888888888888,0.7638888888888888,0.7777777777777778,0.8333333333333334,0.8888888888888888
